,6PG5,6PG6,6PG8,6PG9,6PG10,6PG11,6PG12,6PG15,6PG24,6PG25,6PG27,6PG28,6PG30,ML11,ML12,ML13,ML14,ML15,ML17,6PG33,6PG34,6PG35
93,0.002189008,0.414887207,0.042056857,0.029946326,0.011381574,0.035768721,0.404442811,0.025491733,0.019926305,0.002791299,0.001344056,0.147864027,0.053729925,0.050222683,0.072965346,0.138303601,0.075156481,0.045451544,0.05066319,0.160660889,0.118644997,0.087598722
94,0.000135868,0.03900923,0.063350893,0.089795368,0.062437513,0.011213481,0.040911808,0.007024786,0.091232553,0.33178868,7.29E-05,0.025842587,0.043940325,0.33621593,0.210743763,0.029645301,0.094293383,0.0568947,0.082903119,0.042985539,0.03329225,0.073754622
95,0.004408185,0.227891897,0.180220484,0.028354482,0.017711942,0.022368945,0.061494169,0.00388116,0.031003472,0.006541955,0.000302293,0.088137716,0.113113991,0.161260615,0.051326453,0.182105083,0.307893104,0.140882365,0.056797405,0.200799518,0.241766993,0.078464768
96,0.028842016,0.049780785,0.049107556,0.036138505,0.012567028,0.157725953,0.228426368,0.124776602,0.108303582,0.00222307,0.061223362,0.026321514,0.018494115,0.021786496,0.23669529,0.102719183,0.071676769,0.001659521,0.194310995,0.035260347,0.041569061,0.304685102
97,0.166217405,0.07374849,0.202276203,0.06705364,0.006669713,0.002131234,0.47239133,0.016937731,0.219832008,0.044711932,0.072956248,0.033714892,0.114456071,0.118345064,0.032586484,0.068133321,0.061305327,0.320418321,0.045565908,0.052715908,0.004988982,0.006114981
98,0.025603983,0.188148607,0.043022908,0.022614415,0.009710696,0.254610768,0.214811897,0.099746792,0.02519689,0.002993643,0.017671573,0.027953938,0.037385595,0.27065219,0.136122337,0.022852008,0.047946323,0.040290598,0.067539961,0.107125065,0.012534552,0.059309925
99,0.078203293,0.068790366,0.202042787,0.047475121,0.045300908,0.099019724,0.056741431,0.004072183,0.217436918,0.282008388,0.056281315,0.07997981,0.129659925,0.020314697,0.221125968,0.108044493,0.15531836,0.158445586,0.088585746,0.029249617,0.421334318,0.04022378
100,0.000822767,0.08935351,0.042412062,0.859706443,0.033402741,0.0268624,0.08549416,0.041877555,0.029970078,0.026092403,0.069381824,0.280614313,0.147354732,0.125215424,0.093206054,0.033526936,0.044966282,0.219016697,0.085121574,0.047441806,0.013952516,0.483023839
101,0.025310672,0.092850643,0.043339089,0.439176444,0.056759701,0.003711474,0.073610101,0.008532411,0.098492453,0.046762877,0.144824318,0.026493538,0.003399104,0.185477046,0.202666465,0.021836334,0.038012905,0.02426521,0.051062144,0.173615225,0.001272983,0.056331379
102,0.14930325,0.25895176,0.054392708,0.076010492,0.027743915,0.045484649,0.289224504,0.00168575,0.00780641,0.04986131,0.001398515,0.054285404,0.286203145,0.008566392,0.158122899,0.104564683,0.187352773,0.044767382,0.231974456,0.054403465,0.001571377,0.465691791
103,0.027865331,0.100473332,0.068293255,0.17274516,0.062039611,0.26189183,0.158376768,0.088107497,0.111766779,0.310844253,0.000298569,0.008875225,0.029691576,0.133565017,0.166762984,0.26772897,0.304057623,0.00095623,0.091555293,0.512502965,0.002752959,0.082704827
104,0.091215614,0.086976201,0.158153751,0.024598733,0.018979245,0.040554671,0.293947087,0.038513729,0.029840219,0.001686159,0.000594498,0.00888895,0.089320503,0.026673425,0.631274607,0.030016913,0.073658925,0.23246138,0.054097307,0.210140528,0.072646784,0.220937645
105,0.172003769,0.080562559,0.355571945,0.098612203,0.03660821,0.335377925,0.069923485,0.037920725,0.039346542,0.060103831,0.002514706,0.004072443,0.234249176,0.178306466,0.043984312,0.214863517,0.176476815,0.101440476,0.347527612,0.097628466,0.009636899,0.08623541
106,0.072818427,0.083458159,0.066516539,0.039309777,0.012666397,0.332747347,0.319459464,0.111127263,0.024780246,0.093090851,0.017248971,0,0.018892384,0.023289809,0.055291164,0.031488108,0.067617743,0.032912283,0.607521788,0.112141984,0.006885005,0.042395833
107,0.03756663,0.069807059,0.003617166,0.13928398,0.047715493,0.194334874,0.160628375,0.020187174,0.18297658,0.04860641,0.045515748,0.03571254,0.030323859,0.174452866,0.029268824,0.027809541,0.219321509,0.006695701,0.102717885,0.033128121,0.072287688,0.141053173
108,0.042196861,0.187653017,0.202877078,0.023724948,0.013551438,0.133464124,0.082413987,0.005313397,0.095972379,0.28220171,0.023889743,0.17709488,0.08668764,0.1851089,0.132777078,0.103320308,0.040166881,0.382374024,0.074615258,0.271210254,0.154933641,0.044515352
109,0.007294998,0.080462717,0.041058116,0.028195321,0.050546066,0.573880435,0.059640556,0.00090784,0.044140304,0.00857228,0.167207346,0.046032427,0.025805971,0.209336856,0.139139519,0.021433227,0.26268815,0.022647872,0.010855659,0.198530707,0.003661567,0.088545433
110,0.002701687,0.066261514,0.131346592,0.045046016,0.022039461,0.179297147,0.209103522,0.00033736,0.139298403,0.010737135,0.016885903,0.030177268,0.015481214,0.499620712,0.111041339,0.02201431,0.066577324,0.040467274,0.05985739,0.045936616,0.000546152,0.327143285
111,0.158037359,0.05357844,0.048870173,0.12924506,0.036778936,0.240417623,0.050941193,8.45E-05,3.70E-01,0.032459285,0.02272984,0.253445078,0.080536582,0.055260051,0.075187938,0.112977002,0.207065361,0.227964365,0.225775957,0.054025252,0.001155982,0.069611983
112,0.027488398,0.510231559,0.084224663,0.110937929,0.0668143,0.091621927,0.032641013,0.001929162,0.124814034,0.081099007,0.025822635,0.054307718,0.023798519,0.023088375,0.038597548,0.124844642,0.035787984,0.249857013,0.120905111,0.114397806,0.000578755,0.075985731
113,0.006612452,0.442896033,0.148357179,0.148262178,0.016797596,0.080239537,0.088969061,0.000436772,0.050760497,0.003592131,0.116593714,0.040435123,0.031940289,0.112869972,0.044705663,0.047540665,0.06909988,0.603983631,0.234545914,0.149261259,0.056049097,0.390981001
114,0.115576278,0.505076504,0.036561361,0.073869912,0.008860902,0.003231607,0.392934392,0.000213281,0.114633734,0,0.001813819,0.311027331,0.250824426,0.293836102,0.046791105,0.027433224,0.152318947,0.242397007,0.097093996,0.035688023,0.050470165,0.340343142
115,0.038077968,0.616289475,0.042004912,0.025696267,0.004880318,0.000385883,0.183077019,0.000575308,0.026033557,0.003470772,0.045977795,0.048700005,0.08771839,0.238134202,0.12756177,0.071232362,0.038011217,0.005451889,0.079472726,0.0049998,0.144918817,0.23624435
116,0.034283543,0.739199745,0.05160769,0.0428476,0.010225619,0.070018817,0.071521538,0.000361911,0.009064215,0.014219837,0.032975842,0.070994416,0.017667552,0.096945926,0.058117549,0.199566019,0.06112351,0.193720977,0.180984881,0.029283057,0.056598854,0.068909541
117,0.050307464,0.055737197,0.152477875,0.346434199,0.034201837,0.094523355,0.167933413,0.000633445,0.024338027,0.193745299,0.064341958,0.128490684,0.037642705,0.363437708,0.040622755,0.101999795,0.152366616,0.032343403,0.34716584,0.066544772,0.060465671,0.004426871
118,0.178123039,0.0851365,0.044343895,0.696421247,0.018234177,0.000757044,0.005516472,0.000600591,0.023009352,0.007149585,0.015920826,0.025771337,0.004489169,0.12670463,0.134762197,0.039380851,0.082698151,0.358883456,0.051156393,0.15107131,0.036319218,0.117324135
119,0.032056864,0.00470522,0.056227297,0.199548709,0.020975527,0.005712574,0.000379785,0.000427578,0.120401361,0.039034214,0.028346087,0.047474001,0.135347844,0.351997619,0.036478282,0.198767604,0.063295575,0.262973691,0.062222746,0.02414865,0.005408594,0.448083872
120,0.031738244,0.062153261,0.079338297,0.100201928,0.011784662,0.037005178,0.046437983,0.001559985,0.106711507,0.008982417,0.01734382,0.033031271,0.017461803,0.185535403,0.072031136,0.148000436,0.055632554,0.006839938,0.076229586,0.046094344,0.028058251,0.29131943
121,0.062417164,0.060020983,0.419555075,0.022890409,0.046977931,0.033724919,0.003950193,0.000454018,0.036709759,0.00636211,0.070130444,0.102504843,0.026170217,0.118459763,0.032660902,0.121322085,0.177836207,0.030355655,0.056614028,0.169203219,0.315317006,0.092495618
122,0.092237926,0.254771969,0.186342695,0.320442189,0.016727553,0.00296866,0.001990846,0.002726315,0.018795885,0.082156514,0.243466159,0.333378566,0.110507301,0.045804934,0.140557948,0.040039588,0.046863879,0.01292721,0.209219727,0.051981595,0.048264372,0.262367752
123,0.234545481,0.047538055,0.162764652,0.384044965,0.00138191,0.025598238,0.064730067,0.000112629,0.078533236,0.009603189,0.141460344,0.033101838,0.021475215,0.145395811,0.162320737,0.029838441,0.243303643,0.031139259,0.345768833,0.361195307,0.028086545,0.226209565
124,0.186043874,0.208045988,0.040166416,0.011993135,0.014334279,0.096170421,0.176023467,0.001200243,0.035508867,0.027575747,0.215554442,0.040451433,0.006298691,0.095411004,0.25094221,0.085158409,0.041986221,0.264915571,0.099440998,0.180387856,0.147071666,0.018395898
125,0.209033376,0.049975699,0.034472817,0.027068131,0.0027236,0.044688467,0.047418656,0.000637742,0.017441257,0.134611052,0.002545663,0.10434893,0.027165219,0.135523573,0.181752451,0.023485026,0.278265088,0.04744527,0.071252177,0.04190857,0.003966422,0.374749572
126,0.156128307,0.144344435,0.007461192,0.035332997,0.048624492,0.023649229,0.099561994,0.000724132,0.134202807,0.193036138,0.035624446,0.027239966,0.090031949,0.038810444,0.043619657,0.023571414,0.166683789,0.128586235,0.341580752,0.030160807,0.046073362,0.155636459
127,0.003894934,0.07658013,0.041095557,0.021814104,0.010518574,0.110966786,0.166234446,0.000626653,0.042482722,0.06453461,0.129769451,0.054835034,0.087739069,0.019906027,0.197263124,0.091117644,0.067940142,0.407266338,0.162311952,0.005646135,0.003783446,0.060509564
128,0.005012861,0.074935174,0.152721322,0.040649262,0.000987853,0.01832228,0.004545518,0.000878886,0.15038157,0.670577172,0.016311978,0.028131801,0.020047502,0.086700757,0.002627613,0.045403535,0.190696057,0.304235061,0.067044996,0.021485254,0.034588096,0.24384369
129,0.050018538,0.062096709,0.053853518,0.107623464,0.012603985,0.022443992,0.000286031,0.001353265,0.170967867,0.096313854,0.164072438,0.028139361,0.029180287,0.029466656,0.262552645,0.112990292,0.060606292,0.347242265,0.135880084,0.147631165,0.199387406,0.048485353
130,0.027937291,0.061924505,0.044503689,0.029052003,0.10794465,0.101369275,0.043914353,0.002057629,0.033553577,0.744528567,0.085333886,0.179158507,0.154754645,0.341266473,0.042714255,0.038103813,0.153823786,0.092004097,0.332162334,0.197066972,0.048869966,0.045420686
131,0.00297255,0.046764813,0.311302472,0.038561133,0.022823689,0.056103861,0.005166581,0.00012826,0.064184567,0.067462444,0.017689098,0.135367003,0.021408303,0.051725533,0.06204476,0.024806878,0.045521209,0.024124329,0.094149622,0.028368299,0.108133762,0.183639369
132,0.025681588,0.105419715,0.061512502,0.002821796,0.013353595,0.255746284,0.065578705,0.00016914,0.070478327,0.061845518,0.021375464,0.049717964,0.096223401,0.047952612,0.001663176,0.111139034,0.039997416,0.562551287,0.064783832,0.038599478,0.229486384,0.078406171
133,0.029366885,0.030790822,0.06247528,0.179833123,0.001044701,0.263754991,0.067660007,0.000438725,0.115809613,0.064078202,0.027835403,0.022590683,0.022773166,0.101202873,0.186953271,0.119680869,0.180478281,0.030211248,0.312482502,0.004199983,0.040087001,0.156855155
134,0.041802885,0.066536362,0.044390411,0.035013441,0.139141031,0.153272429,0.229668054,0.000728318,0.008253382,0.039651628,0.071789575,0.49476607,0.0252028,0.01705642,0.156859315,0.11798,0.04293945,0.036381701,0.109460654,0.147155331,0.046498575,0.057180134
135,0.000725354,0.072855814,0.064644579,0.087425279,0.062506308,0.023649506,0.038900349,0.00053925,0.086031414,0.098237943,0.028073824,0.502420114,0.041317653,0.255550341,0.067256158,0.022771862,0.081193812,0.280496,0.092191443,0.028630556,0.031699238,0.313398467
136,0.004313046,0.052115318,0.035980157,0.022201677,0.007041334,0.09432326,0.079440132,0.005304984,0.091288435,0.078694417,0.182869411,0.055025107,0.067553621,0.466867764,0.047965064,0.013170481,0.05611267,0.025751539,0.298694617,0.046101495,0.030512032,0.00567065
137,0.044276043,0.227572003,0.175946028,0.167350368,0.066831786,0.239701774,0.178199887,0.002260878,0.038213218,0.429217442,0.032908052,0.046372073,0.020154307,0.026781725,0.083477429,0.126801798,0.166415014,0.228657919,0.102030594,0.165362478,0.026440772,0.111977986
138,0.031575929,0.240751942,0.038542463,0.119049066,0.012754772,0.045695081,0.042465991,0.02707278,0.104481033,0.132955162,0.030166936,0.167799615,0.020471983,0.192590578,0.158682298,0.021735544,0.034201355,0.200079762,0.082575271,0.008768571,0.189553892,0.067925979
139,0.001067444,0.082820294,0.147249552,0.100981208,0.059099309,0.027321947,0.067090663,0.002639605,0.073300651,0.108904467,0.045241203,0.043187446,0.094523875,0.479117251,0.051762217,0.040324904,0.067651088,0.102899822,0.143638374,0.23219307,0.228020364,0.26147831
140,0.001030606,0.097175645,0.045412998,0.013726878,0.00279125,0.089406261,0.003748894,0.000390498,0.034019351,0.034382705,0.045235676,0.053899298,0.018741849,0.991253369,0.004436711,0.098523613,0.151516885,0.217325239,0.315899329,0.193974783,0.032677156,0.064016913
141,0.004434379,0.068493212,0.066665097,0.022250047,0.039727262,0.043508696,0.383195388,0.003085873,0.149556311,0.004217147,0.018510998,0.005618305,0.031055856,0.561008879,0.013830627,0.020691165,0.035209692,0.102598852,0.046233282,0.028339307,0.301947827,0.320509133
142,0.03879632,0.076541232,0.061958964,0.229571117,0.060224439,0.18887059,0.041759499,0.00080923,0.023686794,0.043100255,0.162057139,0.04628859,0.12942505,0.309802435,0.181355796,0.035521182,0.065369593,0.023478995,0.062128176,0.030309996,0.088499101,0.067316559
143,0.043214802,0.093531975,0.039656409,0.076964387,0.015405444,0.029063031,0.380044329,0.091146996,0.037342259,0.171963995,0.081369339,0.156420512,0.22976464,0.112878069,0.188861098,0.112133234,0.224966232,0.049777015,0.123551446,0.038963743,0.029242782,0.093751909
144,0.0210101,0.068249083,0.227711223,0.036938547,0.038621463,0.052790357,0.095375183,0.002991172,0.095618826,0.197031304,0.213935035,0.435845621,0.023397573,0.239070947,0.028839156,0.021085507,0.039118851,0.148247297,0.054641812,0.254455676,0.060757179,0.158610851
145,0.151538959,0.015269047,0.06058932,0.021875755,0.098513398,0.048980111,0.238964398,0.002789475,0.033875989,0.210368347,0.144986153,0.036759934,0.126875873,0.156018927,0.128700007,0.120863461,0.035304113,0.00589951,0.226914989,0.0443529,0.00818961,0.048669142
146,0.022851514,0.01183909,0.041122054,0.027491263,0.191161504,0.000883044,0.065113642,0.005688289,0.062329713,0.031426466,0.021289434,0.022070933,0.02033871,0.053348247,0.057460063,0.092297361,0.039979029,0.147690151,0.042527156,0.134997692,0.033411691,0.068488894
147,0.102258132,0.101057295,0.148506012,0.021670124,0.001918521,0.093889781,0.110363331,0.002602019,0.181881645,0.085066839,0.082397244,0.254687574,0.017019623,0.511494114,0.054136281,0.036206007,0.165992351,0.038528227,0.192630799,0.040336979,0.00408415,0.426834271
148,0.119840127,0.210740422,0.040068034,0.101166517,0.006730905,0.203370327,0.057856045,0.002267248,0.003616223,0.032363246,0.026798918,0.041092209,0.107726417,0.101835273,0.080219534,0.075768928,0.038455172,0.154181794,0.055828856,0.255850427,0.002418208,0.038434774
149,0.035210687,0.097243811,0.06080088,0.02628246,0.011517554,0.000964611,0.04462019,0.00036049,0.002996708,0.135702722,0.073132821,0.06258088,0.070732618,0.032093307,0.181735841,0.104162546,0.082854578,0.173972389,0.056927105,0.141138123,0.024921472,0.006527178
150,0.138700814,0.066630973,0.148970767,0.128232035,0.002972341,0.234202865,0.280775156,0.000893812,0.025497922,0.025122655,0.001104822,0.498824902,0.205338898,0.894113287,0.046059574,0.025334285,0.159590907,0.035932611,0.308567068,0.071337369,0.038411672,0.059365649
151,0.069359799,0.053652796,0.038982398,0.03760159,0.041078811,0.023159337,0.289678334,0.002067955,0.02311442,0.006821775,0.021892174,0.06742379,0.021700936,0.026425887,0.180179423,0.001880298,0.035885309,0.001065078,0.088835145,0.127270428,0.125024558,0.075881059
152,0.006830794,0.081635652,0.066005731,0.03218119,0.017768065,0.132396318,0.045959122,0.003803926,0.102874941,0.128186144,0.043562514,0.314117724,0.021897357,0.03860188,0.05441853,0.048237532,0.070341492,0.180996288,0.115078398,0.02760408,0.00302107,0.069970076
153,0.003897574,0.083313541,0.201580253,0.109816571,0.07447818,0.023846619,0.036118388,0.0010005,0.098100141,0.097549529,0.109156859,0.089130619,0.146004739,0.309981557,0.06926375,0.129043139,0.175794345,0.15177813,0.206422048,0.049769544,0.000432883,0.044995126
154,0.001848943,0.412481096,0.058852647,0.346377351,0.007251753,0.034658719,0.00130639,0.001515245,0.03334278,0.004426354,0.0208853,0.046305603,0.143165869,0.270011935,0.09213415,0.022283298,0.133269413,0.020126286,0.067529164,0.003977646,0.009344508,0.37274829
155,0.02244383,0.089421737,0.035200214,0.58330828,0.001570903,0.074912126,0.004034889,0.026885374,0.124060815,0.053092549,0.031345495,0.243796545,0.017882179,0.036021162,0.191671721,0.026396679,0.04202882,0.141259307,0.041968715,0.017419029,0.059963422,0.042387552
156,0.030722146,0.083125444,0.156134642,0.188036709,0.01113645,0.305137858,0.04386185,0.00220704,0.019865979,0.068552249,0.032288085,0.188355443,0.11907709,0.27059977,0.170164304,0.091582402,0.063599969,0.045596317,0.050170272,0.203087723,0.001709559,0.019325418
157,0.348799761,0.115796271,0.039823253,0.165064153,0.053165983,0.00061477,0.061369561,0.000366264,0.043165725,0.470960666,0.000610875,0.043837369,0.018411323,0.111458408,0.123820117,0.059805325,0.150254857,0.169738057,0.265422167,0.051695216,0.238829654,0.151849807
158,0.360489821,0.135971734,0.051309822,0.022813864,0.011273696,0.040192675,0.251598708,0.000181942,0.002052993,0.122204897,0.000552192,0.011172852,0.026797039,0.020341971,0.090961398,0.207025428,0.039911404,0.072162684,0.479754293,0.134910848,0.000994524,0.044491835
159,0.030340301,0.064118115,0.222786561,0.040766169,0.012689,0.025405306,0.044341899,0.000959447,0.114257296,0.139566019,0.00124795,0.082933658,0.113575828,0.011797079,0.001029394,0.022840331,0.067082768,0.042278101,0.046138987,0.044298397,0.042265159,0.168412627
160,0.090025141,0.219440795,0.033976515,0.312054691,0.113637211,0.176535341,0.06770377,0.003808153,0.001066177,0.346724338,0.004901033,0.140006114,0.004621462,0.096579938,0.030758423,0.103097281,0.045239425,0.100638752,0.065102724,0.172998186,0.193826928,0.059533155
161,0.024344164,0.335398153,0.065192741,0.246757543,0.006750557,0.216256281,0.260689806,0.031839409,0.03302708,0.122583453,0.001141425,0.026886561,0.029158764,0.092160334,0.129074159,0.04302031,0.036843476,0.382962445,0.085665319,0.005671072,0.008454579,0.686117988
162,0.056100441,0.222975121,0.070353808,0.04018049,0.009526701,0.010713158,0.041498568,0.052519474,0.001104478,0.038257425,0.019215317,0.060243106,0.13795513,0.032984538,0.146720849,0.023238068,0.291890305,0.315736913,0.050533799,0.040191828,0.040277872,0.069747396
163,0.002499337,0.076970075,0.056323796,0.166176573,0.217906697,0.18399463,0.052142515,0.002044041,0.000545155,0.052541582,0.117183821,0.040229959,0.026206926,0.141037284,0.036129385,0.098923136,0.041197708,0.048622082,0.285346007,0.194946101,0.03751278,0.305711551
164,0.005799548,0.212368358,0.0078847,0.030557239,0.015386696,0.004363319,0.182758572,0.001094499,0.032754547,0.030959695,0.153907237,0.055735188,0.203915388,0.129374799,0.073688968,0.034108127,0.037571882,0.173687324,0.344145633,0.02575612,0.05826898,0.021201133
165,0.004420891,0.086885483,0.04051598,0.226040067,0.020733047,0.11428485,0.042866795,0.015423918,0.099675193,0.007082906,0.172498391,0.027878174,0.109422318,0.039532857,0.303384647,0.023587199,0.039180339,0.064136064,0.364123629,0.283244276,0.125630355,0.138674932
166,0.097530281,0.057958386,0.033905512,0.00705178,0.03444045,0.312770446,0.06885237,0.001154206,0.024959237,0.8945522,0.188543371,0.002395884,0.019985155,0.362030438,0.064732573,0.183467195,0.153674026,0.061355184,0.078282022,0.170061836,0.001612751,0.292300512
167,0.065603902,0.012730861,0.160952513,0.070110131,0.025090871,0.025145354,0.245392045,0.023203146,0.032268044,0.754875315,0.02959351,0.012669121,0.082168608,0.002367291,0.091637287,0.022561027,0.115651118,0.068121836,0.05535775,0.032892094,0.063925512,0.072346093
168,0.036338282,0.068054594,0.064452793,0.00987976,0.020607566,0.089616531,0.176782208,0.000825377,0.031222389,0.021818341,0.129002152,0.044448356,0.019329782,0.030301412,0.03118991,0.034842577,0.192056378,0.302115607,0.641711683,0.073077015,0.000827465,0.184033731
169,0.046822677,0.092053346,0.101583977,0.02153224,0.155131526,0.052107191,0.576979335,0.000790147,0.05382028,0.089921835,0.087233475,0.218730647,0.039330285,0.349255824,0.140148372,0.037418579,0.033668495,0.006372344,0.089558356,0.001985358,0,0.063706139
170,0.029393787,0.212357861,0.06075798,0.125892644,0.009681931,0.200649933,0.039698644,0.001453483,0.123018919,0.049764668,0.001798245,0.003016952,0.01835549,0.051656486,0.217284194,0.023959453,0.06284359,0.268216417,0.157807535,0.138423524,0.044892523,0.065749089
171,0.211772919,0.118035876,0.150307717,0.142309721,0.074000581,0.038564068,0.065124379,0.070932645,0.052235257,0.016733136,0.017988784,0.078313986,0.135890889,0.168207187,0.08703163,0.122016914,0.481618595,0.373995254,0.258239868,0.060536113,0.060259361,0.19329432
